"Session ID","Time","Discipline","Level","Attempt","Grade System"
"721521631.892821","2023-11-12 15:34:15","Boulder","V4","True","hueco"
"721521631.892821","2023-11-12 15:35:18","Boulder","V5","True","hueco"
"721521631.892821","2023-11-12 15:36:16","Boulder","V4","True","hueco"
"721521631.892821","2023-11-12 15:36:19","Boulder","V4","True","hueco"
"721367318.249444","2023-11-10 19:52:15","Top Rope","5.10d","False","yds"
"721367318.249444","2023-11-10 20:00:10","Top Rope","5.11a","False","yds"
"721367318.249444","2023-11-10 20:08:14","Top Rope","5.11b","False","yds"
"721367318.249444","2023-11-10 20:19:43","Top Rope","5.11c","True","yds"
"721367318.249444","2023-11-10 20:33:28","Top Rope","5.11c","False","yds"
"721367318.249444","2023-11-10 20:51:46","Top Rope","5.11d","True","yds"
"721367318.249444","2023-11-10 21:09:46","Top Rope","5.11d","True","yds"
"721367318.249444","2023-11-10 21:26:27","Boulder","V5","True","hueco"
"721367318.249444","2023-11-10 21:26:30","Boulder","V5","True","hueco"
"721367318.249444","2023-11-10 21:28:51","Boulder","V5","True","hueco"
"721367318.249444","2023-11-10 21:30:51","Boulder","V5","True","hueco"
"721195414.032173","2023-11-08 20:08:35","Top Rope","5.10c","False","yds"
"721195414.032173","2023-11-08 20:16:44","Top Rope","5.11a","False","yds"
"721195414.032173","2023-11-08 20:30:23","Top Rope","5.11b","False","yds"
"721195414.032173","2023-11-08 20:42:15","Top Rope","5.11d","True","yds"
"721195414.032173","2023-11-08 20:56:49","Top Rope","5.11b","False","yds"
"721195414.032173","2023-11-08 21:19:55","Top Rope","5.11b","False","yds"
"721195414.032173","2023-11-08 21:29:24","Top Rope","5.10a","False","yds"
"721017552.511146","2023-11-06 18:41:38","Boulder","V0","False","hueco"
"721017552.511146","2023-11-06 18:42:26","Boulder","V0","False","hueco"
"721017552.511146","2023-11-06 18:42:28","Boulder","V1","False","hueco"
"721017552.511146","2023-11-06 18:42:30","Boulder","V1","False","hueco"
"721017552.511146","2023-11-06 18:44:04","Boulder","V3","False","hueco"
"721017552.511146","2023-11-06 18:46:39","Boulder","V3","False","hueco"
"721017552.511146","2023-11-06 18:48:55","Boulder","V2","False","hueco"
"721017552.511146","2023-11-06 18:51:03","Boulder","V2","False","hueco"
"721017552.511146","2023-11-06 18:52:13","Boulder","V3","True","hueco"
"721017552.511146","2023-11-06 18:56:34","Boulder","V3","False","hueco"
"721017552.511146","2023-11-06 18:57:41","Boulder","V3","True","hueco"
"721017552.511146","2023-11-06 18:58:53","Boulder","V2","False","hueco"
"721017552.511146","2023-11-06 19:00:35","Boulder","V2","False","hueco"
"721017552.511146","2023-11-06 19:02:13","Boulder","V3","False","hueco"
"721017552.511146","2023-11-06 19:03:11","Boulder","V2","False","hueco"
"720906046.905603","2023-11-05 11:41:43","Boulder","V0","False","hueco"
"720906046.905603","2023-11-05 11:42:42","Boulder","V1","False","hueco"
"720906046.905603","2023-11-05 11:43:36","Boulder","V2","False","hueco"
"720906046.905603","2023-11-05 11:45:24","Boulder","V3","False","hueco"
"720906046.905603","2023-11-05 11:48:24","Boulder","V4","True","hueco"
"720906046.905603","2023-11-05 11:51:29","Boulder","V2","False","hueco"
"720906046.905603","2023-11-05 12:04:38","Top Rope","5.11a","True","yds"
"720906046.905603","2023-11-05 12:17:52","Top Rope","5.11a","False","yds"
"720906046.905603","2023-11-05 12:41:44","Top Rope","5.11b","True","yds"
"720906046.905603","2023-11-05 13:04:59","Top Rope","5.10d","False","yds"
"720764920.662455","2023-11-03 21:29:39","Boulder","V0","False","hueco"
"720764920.662455","2023-11-03 21:31:30","Boulder","V1","False","hueco"
"720764920.662455","2023-11-03 21:32:49","Boulder","V2","False","hueco"
"720764920.662455","2023-11-03 21:34:50","Boulder","V1","False","hueco"
"720764920.662455","2023-11-03 21:37:40","Boulder","V3","False","hueco"
"720764920.662455","2023-11-03 21:39:27","Boulder","V3","False","hueco"
"720764920.662455","2023-11-03 21:42:02","Boulder","V4","True","hueco"
"720764920.662455","2023-11-03 21:44:26","Boulder","V3","False","hueco"
"720764920.662455","2023-11-03 21:46:12","Boulder","V4","False","hueco"
"720764920.662455","2023-11-03 21:51:34","Boulder","V4","True","hueco"
"720764920.662455","2023-11-03 21:53:34","Boulder","V3","False","hueco"
"720764920.662455","2023-11-03 21:57:46","Boulder","V4","True","hueco"
"720764920.662455","2023-11-03 21:57:49","Boulder","V4","True","hueco"
"720320113.758252","2023-10-29 17:57:21","Boulder","V1","False","hueco"
"720320113.758252","2023-10-29 17:59:18","Boulder","V1","False","hueco"
"720320113.758252","2023-10-29 18:03:10","Boulder","V2","False","hueco"
"720320113.758252","2023-10-29 18:06:02","Boulder","V3","False","hueco"
"720320113.758252","2023-10-29 18:09:39","Boulder","V2","False","hueco"
"720320113.758252","2023-10-29 18:12:46","Boulder","V4","True","hueco"
"720320113.758252","2023-10-29 18:15:41","Boulder","V4","True","hueco"
"720320113.758252","2023-10-29 18:22:40","Boulder","V4","True","hueco"
"720320113.758252","2023-10-29 18:23:31","Boulder","V4","True","hueco"
"720320113.758252","2023-10-29 18:26:23","Boulder","V4","False","hueco"
"720320113.758252","2023-10-29 18:29:03","Boulder","V2","False","hueco"
"720320113.758252","2023-10-29 18:33:57","Boulder","V4","True","hueco"
"720320113.758252","2023-10-29 18:36:09","Boulder","V4","False","hueco"
"720320113.758252","2023-10-29 18:37:21","Boulder","V4","False","hueco"
"720320113.758252","2023-10-29 18:38:40","Boulder","V1","False","hueco"
"720320113.758252","2023-10-29 18:40:27","Boulder","V2","False","hueco"
"720320113.758252","2023-10-29 18:41:52","Boulder","V4","True","hueco"
"720320113.758252","2023-10-29 18:42:52","Boulder","V4","True","hueco"
"720320113.758252","2023-10-29 18:44:37","Boulder","V1","False","hueco"
"720320113.758252","2023-10-29 18:44:41","Boulder","V0","False","hueco"
"719707140.88708","2023-10-22 15:42:22","Top Rope","5.10c","False","yds"
"719707140.88708","2023-10-22 16:12:20","Top Rope","5.11b","True","yds"
"719707140.88708","2023-10-22 16:19:43","Boulder","V3","False","hueco"
"719707140.88708","2023-10-22 16:35:15","Top Rope","5.11a","False","yds"
"719707140.88708","2023-10-22 17:01:58","Boulder","V2","False","hueco"
"719707140.88708","2023-10-22 17:11:24","Boulder","V3","False","hueco"
"718082208.647844","2023-10-03 20:18:48","Boulder","V0","False","hueco"
"718082208.647844","2023-10-03 20:18:51","Boulder","V1","False","hueco"
"718082208.647844","2023-10-03 20:18:53","Boulder","V1","False","hueco"
"718082208.647844","2023-10-03 20:19:51","Boulder","V1","False","hueco"
"718082208.647844","2023-10-03 20:20:33","Boulder","V2","True","hueco"
"718082208.647844","2023-10-03 20:21:15","Boulder","V2","True","hueco"
"718082208.647844","2023-10-03 20:22:05","Boulder","V0","False","hueco"
"718082208.647844","2023-10-03 20:26:49","Boulder","V3","True","hueco"
"718082208.647844","2023-10-03 20:28:08","Boulder","V3","False","hueco"
"718082208.647844","2023-10-03 20:30:45","Boulder","V1","False","hueco"
"718082208.647844","2023-10-03 20:33:40","Boulder","V1","False","hueco"
"718082208.647844","2023-10-03 20:34:20","Boulder","V1","False","hueco"
"718082208.647844","2023-10-03 20:37:37","Boulder","V3","False","hueco"
"716956954.607013","2023-09-20 19:42:37","Boulder","V0","False","hueco"
"716956954.607013","2023-09-20 19:44:22","Boulder","V1","False","hueco"
"716956954.607013","2023-09-20 19:45:52","Boulder","V2","False","hueco"
"716956954.607013","2023-09-20 19:49:05","Boulder","V3","True","hueco"
"716956954.607013","2023-09-20 19:52:07","Boulder","V3","True","hueco"
"716956954.607013","2023-09-20 19:54:19","Boulder","V4","False","hueco"
"716956954.607013","2023-09-20 19:56:58","Boulder","V3","True","hueco"
"716956954.607013","2023-09-20 19:57:54","Boulder","V3","True","hueco"
"716956954.607013","2023-09-20 20:04:20","Boulder","V5","True","hueco"
"716956954.607013","2023-09-20 20:04:51","Boulder","V4","True","hueco"
"716956954.607013","2023-09-20 20:05:50","Boulder","V4","True","hueco"
"716956954.607013","2023-09-20 20:09:01","Boulder","V0","False","hueco"
"716956954.607013","2023-09-20 20:10:13","Boulder","V1","False","hueco"
"716956954.607013","2023-09-20 20:16:03","Boulder","V4","True","hueco"
"716956954.607013","2023-09-20 20:19:23","Boulder","V4","False","hueco"
"716956954.607013","2023-09-20 20:37:52","Boulder","V4","False","hueco"
"716956954.607013","2023-09-20 20:41:30","Boulder","V3","True","hueco"
"716956954.607013","2023-09-20 20:43:06","Boulder","V3","False","hueco"
"716956954.607013","2023-09-20 20:50:55","Boulder","V2","False","hueco"
"716956954.607013","2023-09-20 20:55:56","Boulder","V2","True","hueco"
"716785535.788645","2023-09-18 20:08:41","Top Rope","5.10b","False","yds"
"716785535.788645","2023-09-18 20:18:30","Top Rope","5.11a","False","yds"
"716785535.788645","2023-09-18 21:00:57","Top Rope","5.11b","True","yds"
"716690823.851654","2023-09-17 17:48:47","Boulder","V0","False","hueco"
"716690823.851654","2023-09-17 17:48:49","Boulder","V0","False","hueco"
"716690823.851654","2023-09-17 17:49:53","Boulder","V1","False","hueco"
"716690823.851654","2023-09-17 17:52:11","Boulder","V2","False","hueco"
"716690823.851654","2023-09-17 17:55:30","Boulder","V3","False","hueco"
"716690823.851654","2023-09-17 17:57:48","Boulder","V3","True","hueco"
"716690823.851654","2023-09-17 18:02:53","Boulder","V3","True","hueco"
"716690823.851654","2023-09-17 18:09:13","Boulder","V0","False","hueco"
"716690823.851654","2023-09-17 18:10:17","Boulder","V1","False","hueco"
"716690823.851654","2023-09-17 18:13:22","Boulder","V2","False","hueco"
"716690823.851654","2023-09-17 18:15:02","Boulder","V1","False","hueco"
"716690823.851654","2023-09-17 18:16:06","Boulder","V3","True","hueco"
"716690823.851654","2023-09-17 18:17:44","Boulder","V0","False","hueco"
"716690823.851654","2023-09-17 18:19:39","Boulder","V0","False","hueco"
"716690823.851654","2023-09-17 18:25:14","Boulder","V1","False","hueco"
"716690823.851654","2023-09-17 18:26:03","Boulder","V2","False","hueco"
"716690823.851654","2023-09-17 18:27:14","Boulder","V3","True","hueco"
"716690823.851654","2023-09-17 18:30:52","Boulder","V1","False","hueco"
"716690823.851654","2023-09-17 18:33:15","Boulder","V2","False","hueco"
"716690823.851654","2023-09-17 18:33:17","Boulder","V1","False","hueco"
"715982636.18728","2023-09-09 13:12:54","Lead","5.10a","False","yds"
"715982636.18728","2023-09-09 13:35:44","Boulder","V3","False","hueco"
"715982636.18728","2023-09-09 13:37:53","Boulder","V3","True","hueco"
"715982636.18728","2023-09-09 13:40:00","Boulder","V2","False","hueco"
"715982636.18728","2023-09-09 13:46:11","Boulder","V5","True","hueco"
"715982636.18728","2023-09-09 13:46:14","Boulder","V5","True","hueco"
"715982636.18728","2023-09-09 13:46:21","Boulder","V5","True","hueco"
"715982636.18728","2023-09-09 13:49:05","Boulder","V4","True","hueco"
"715982636.18728","2023-09-09 13:53:50","Boulder","V3","True","hueco"
"715982636.18728","2023-09-09 13:54:52","Boulder","V3","False","hueco"
"715982636.18728","2023-09-09 13:55:18","Boulder","V3","False","hueco"
"715982636.18728","2023-09-09 14:00:09","Boulder","V4","True","hueco"
"715982636.18728","2023-09-09 14:03:26","Boulder","V2","False","hueco"
"715982636.18728","2023-09-09 14:05:42","Boulder","V3","True","hueco"
"715982636.18728","2023-09-09 14:06:22","Boulder","V4","True","hueco"
"715982636.18728","2023-09-09 14:13:23","Boulder","V4","False","hueco"
"715982636.18728","2023-09-09 14:14:16","Boulder","V0","False","hueco"
"715982636.18728","2023-09-09 14:15:39","Boulder","V3","True","hueco"
"715982636.18728","2023-09-09 14:17:34","Boulder","V0","False","hueco"
"715982636.18728","2023-09-09 14:17:38","Boulder","V1","False","hueco"
"715561442.646684","2023-09-04 16:06:15","Boulder","V1","False","hueco"
"715561442.646684","2023-09-04 16:07:09","Boulder","V0","False","hueco"
"715561442.646684","2023-09-04 16:09:31","Boulder","V2","False","hueco"
"715561442.646684","2023-09-04 16:12:05","Boulder","V3","True","hueco"
"715561442.646684","2023-09-04 16:15:56","Boulder","V3","True","hueco"
"715561442.646684","2023-09-04 16:25:59","Boulder","V3","True","hueco"
"715561442.646684","2023-09-04 16:31:59","Boulder","V4","True","hueco"
"715561442.646684","2023-09-04 16:34:16","Boulder","V4","True","hueco"
"715561442.646684","2023-09-04 16:47:47","Boulder","V4","True","hueco"
"715561442.646684","2023-09-04 16:50:46","Boulder","V5","True","hueco"
"715561442.646684","2023-09-04 16:56:26","Boulder","V2","False","hueco"
"715561442.646684","2023-09-04 16:57:39","Boulder","V4","True","hueco"
"715469818.309253","2023-09-03 14:40:12","Boulder","V0","False","hueco"
"715469818.309253","2023-09-03 14:41:37","Boulder","V0","False","hueco"
"715469818.309253","2023-09-03 14:43:18","Boulder","V1","False","hueco"
"715469818.309253","2023-09-03 14:49:40","Boulder","V1","False","hueco"
"715469818.309253","2023-09-03 14:50:37","Boulder","V1","False","hueco"
"715469818.309253","2023-09-03 14:50:40","Boulder","VB","False","hueco"
"715469818.309253","2023-09-03 14:51:50","Boulder","V2","False","hueco"
"715469818.309253","2023-09-03 14:53:03","Boulder","V3","True","hueco"
"715469818.309253","2023-09-03 15:03:54","Boulder","V3","False","hueco"
"715469818.309253","2023-09-03 15:08:12","Boulder","V4","True","hueco"
"715469818.309253","2023-09-03 15:11:17","Boulder","V4","True","hueco"
"715469818.309253","2023-09-03 15:13:49","Boulder","V3","False","hueco"
"715469818.309253","2023-09-03 15:22:39","Boulder","V4","True","hueco"
"715469818.309253","2023-09-03 15:23:51","Boulder","V2","False","hueco"
"715469818.309253","2023-09-03 15:31:20","Boulder","V3","False","hueco"
"715469818.309253","2023-09-03 15:38:38","Boulder","V3","False","hueco"
"715469818.309253","2023-09-03 15:50:34","Boulder","V4","True","hueco"
"715469818.309253","2023-09-03 15:54:15","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 18:00:45","Boulder","V1","False","hueco"
"715309126.921849","2023-09-01 18:01:26","Boulder","V0","False","hueco"
"715309126.921849","2023-09-01 18:03:03","Boulder","V2","False","hueco"
"715309126.921849","2023-09-01 18:05:29","Boulder","V1","False","hueco"
"715309126.921849","2023-09-01 18:08:02","Boulder","V2","False","hueco"
"715309126.921849","2023-09-01 18:13:19","Boulder","V3","False","hueco"
"715309126.921849","2023-09-01 18:17:38","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 18:39:00","Boulder","V4","False","hueco"
"715309126.921849","2023-09-01 18:42:46","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 18:43:38","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 18:44:21","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 18:46:37","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 18:48:45","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 18:56:54","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 19:05:47","Boulder","V3","True","hueco"
"715309126.921849","2023-09-01 19:07:22","Boulder","V3","False","hueco"
"715309126.921849","2023-09-01 19:18:20","Boulder","V5","True","hueco"
"715309126.921849","2023-09-01 19:22:44","Boulder","V5","True","hueco"
"715309126.921849","2023-09-01 19:24:31","Boulder","V5","True","hueco"
"715309126.921849","2023-09-01 19:31:33","Boulder","V4","True","hueco"
"715309126.921849","2023-09-01 19:36:13","Boulder","V5","True","hueco"
"715309126.921849","2023-09-01 19:39:48","Boulder","V5","True","hueco"
"715056708.934255","2023-08-29 19:54:19","Boulder","V0","False","hueco"
"715056708.934255","2023-08-29 19:57:00","Boulder","V1","False","hueco"
"715056708.934255","2023-08-29 19:57:03","Boulder","V0","False","hueco"
"715056708.934255","2023-08-29 19:59:44","Boulder","V1","False","hueco"
"715056708.934255","2023-08-29 20:02:07","Boulder","V3","True","hueco"
"715056708.934255","2023-08-29 20:04:12","Boulder","V3","True","hueco"
"715056708.934255","2023-08-29 20:05:41","Boulder","V3","False","hueco"
"715056708.934255","2023-08-29 20:14:19","Boulder","V4","True","hueco"
"715056708.934255","2023-08-29 20:17:21","Boulder","V4","True","hueco"
"715056708.934255","2023-08-29 20:19:24","Boulder","V5","True","hueco"
"715056708.934255","2023-08-29 20:29:49","Boulder","V4","True","hueco"
"715056708.934255","2023-08-29 20:41:30","Boulder","V2","False","hueco"
"714866430.815647","2023-08-27 15:05:14","Boulder","V0","False","hueco"
"714866430.815647","2023-08-27 15:07:28","Boulder","V2","False","hueco"
"714866430.815647","2023-08-27 15:13:21","Boulder","V2","False","hueco"
"714866430.815647","2023-08-27 15:15:44","Boulder","V3","True","hueco"
"714866430.815647","2023-08-27 15:17:21","Boulder","V3","True","hueco"
"714866430.815647","2023-08-27 15:24:20","Boulder","V2","False","hueco"
"714866430.815647","2023-08-27 15:24:25","Boulder","V0","False","hueco"
"714866430.815647","2023-08-27 15:26:37","Boulder","V3","False","hueco"
"714866430.815647","2023-08-27 15:28:52","Boulder","V4","True","hueco"
"714866430.815647","2023-08-27 15:34:58","Boulder","V3","False","hueco"
"714866430.815647","2023-08-27 15:42:57","Boulder","V3","False","hueco"
"714866430.815647","2023-08-27 15:46:35","Boulder","V3","True","hueco"
"714866430.815647","2023-08-27 15:47:44","Boulder","V3","True","hueco"
"714866430.815647","2023-08-27 15:48:56","Boulder","V2","False","hueco"
"714866430.815647","2023-08-27 15:52:31","Boulder","V4","False","hueco"
"714866430.815647","2023-08-27 15:54:12","Boulder","V3","False","hueco"
"714866430.815647","2023-08-27 16:00:31","Boulder","V2","False","hueco"
"714866430.815647","2023-08-27 16:01:40","Boulder","V1","False","hueco"
"714866430.815647","2023-08-27 16:04:21","Boulder","V4","False","hueco"
"714866430.815647","2023-08-27 16:04:23","Boulder","V1","False","hueco"
"713242538.35038","2023-08-08 20:01:27","Boulder","V1","False","hueco"
"713242538.35038","2023-08-08 20:05:52","Boulder","V2","False","hueco"
"713242538.35038","2023-08-08 20:08:29","Boulder","V2","False","hueco"
"713242538.35038","2023-08-08 20:17:00","Boulder","V3","False","hueco"
"713242538.35038","2023-08-08 20:18:26","Boulder","V4","True","hueco"
"713242538.35038","2023-08-08 20:25:43","Boulder","V3","True","hueco"
"713242538.35038","2023-08-08 20:33:26","Boulder","V4","False","hueco"
"713242538.35038","2023-08-08 20:40:09","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 20:43:06","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 20:44:47","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 20:46:32","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 20:48:48","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 20:57:08","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 20:59:36","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 21:00:27","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 21:00:31","Boulder","V5","True","hueco"
"713242538.35038","2023-08-08 21:04:05","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 20:30:13","Boulder","V0","False","hueco"
"712812607.942533","2023-08-03 20:31:47","Boulder","V2","False","hueco"
"712812607.942533","2023-08-03 20:34:02","Boulder","V0","False","hueco"
"712812607.942533","2023-08-03 20:37:35","Boulder","V2","False","hueco"
"712812607.942533","2023-08-03 20:39:05","Boulder","V2","False","hueco"
"712812607.942533","2023-08-03 20:41:20","Boulder","V3","False","hueco"
"712812607.942533","2023-08-03 20:46:00","Boulder","V4","False","hueco"
"712812607.942533","2023-08-03 20:55:56","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 20:57:40","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 21:03:57","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 21:10:52","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 21:12:34","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 21:13:15","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 21:14:13","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 21:15:34","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 21:23:49","Boulder","V5","True","hueco"
"712812607.942533","2023-08-03 21:28:58","Boulder","V5","False","hueco"
"712362294.516873","2023-07-29 15:26:56","Boulder","V0","False","hueco"
"712362294.516873","2023-07-29 15:29:58","Boulder","V2","False","hueco"
"712362294.516873","2023-07-29 15:30:03","Boulder","V1","False","hueco"
"712362294.516873","2023-07-29 15:31:33","Boulder","V1","False","hueco"
"712362294.516873","2023-07-29 15:33:40","Boulder","V2","False","hueco"
"712362294.516873","2023-07-29 15:38:34","Boulder","V3","True","hueco"
"712362294.516873","2023-07-29 15:39:38","Boulder","V3","True","hueco"
"712362294.516873","2023-07-29 15:40:53","Boulder","V4","True","hueco"
"712362294.516873","2023-07-29 15:42:16","Boulder","V3","True","hueco"
"712362294.516873","2023-07-29 15:49:11","Boulder","V2","True","hueco"
"712362294.516873","2023-07-29 16:21:56","Boulder","V4","True","hueco"
"712362294.516873","2023-07-29 16:27:56","Boulder","V4","True","hueco"
"712362294.516873","2023-07-29 16:27:59","Boulder","V4","True","hueco"
"712362294.516873","2023-07-29 16:34:38","Boulder","V4","True","hueco"
"712362294.516873","2023-07-29 16:39:02","Boulder","V4","True","hueco"
"712207418.653029","2023-07-27 20:23:51","Boulder","V1","False","hueco"
"712207418.653029","2023-07-27 20:30:15","Boulder","V0","False","hueco"
"712207418.653029","2023-07-27 20:31:13","Boulder","V3","True","hueco"
"712207418.653029","2023-07-27 20:34:11","Boulder","V3","True","hueco"
"712207418.653029","2023-07-27 20:41:55","Boulder","V3","False","hueco"
"712207418.653029","2023-07-27 20:45:27","Boulder","V3","True","hueco"
"712207418.653029","2023-07-27 20:47:59","Boulder","V3","False","hueco"
"712207418.653029","2023-07-27 20:50:39","Boulder","V3","False","hueco"
"712207418.653029","2023-07-27 20:51:06","Boulder","V4","True","hueco"
"712207418.653029","2023-07-27 20:51:54","Boulder","V1","False","hueco"
"712207418.653029","2023-07-27 21:01:24","Boulder","V4","False","hueco"
"712207418.653029","2023-07-27 21:04:00","Boulder","V6","True","hueco"
"712207418.653029","2023-07-27 21:04:56","Boulder","V6","True","hueco"
"712207418.653029","2023-07-27 21:19:20","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 20:05:11","Boulder","V0","False","hueco"
"712033408.290059","2023-07-25 20:06:34","Boulder","V1","False","hueco"
"712033408.290059","2023-07-25 20:08:06","Boulder","V2","False","hueco"
"712033408.290059","2023-07-25 20:10:53","Boulder","V3","False","hueco"
"712033408.290059","2023-07-25 20:13:31","Boulder","V3","False","hueco"
"712033408.290059","2023-07-25 20:15:34","Boulder","V4","False","hueco"
"712033408.290059","2023-07-25 20:20:19","Boulder","V5","False","hueco"
"712033408.290059","2023-07-25 20:22:09","Boulder","V5","True","hueco"
"712033408.290059","2023-07-25 20:24:28","Boulder","V5","True","hueco"
"712033408.290059","2023-07-25 20:25:49","Boulder","V5","True","hueco"
"712033408.290059","2023-07-25 20:27:33","Boulder","V2","False","hueco"
"712033408.290059","2023-07-25 20:32:15","Boulder","V5","True","hueco"
"712033408.290059","2023-07-25 20:34:02","Boulder","V4","False","hueco"
"712033408.290059","2023-07-25 20:40:50","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 20:42:43","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 20:44:57","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 20:46:31","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 20:51:49","Boulder","V5","True","hueco"
"712033408.290059","2023-07-25 20:51:55","Boulder","V5","True","hueco"
"712033408.290059","2023-07-25 20:56:02","Boulder","V5","True","hueco"
"712033408.290059","2023-07-25 20:58:00","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 21:07:29","Boulder","V2","False","hueco"
"712033408.290059","2023-07-25 21:14:24","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 21:14:30","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 21:15:52","Boulder","V4","True","hueco"
"712033408.290059","2023-07-25 21:17:39","Boulder","V4","True","hueco"
"711845753.528598","2023-07-23 16:01:41","Boulder","V1","False","hueco"
"711845753.528598","2023-07-23 16:07:27","Boulder","V3","False","hueco"
"711845753.528598","2023-07-23 16:09:42","Boulder","V2","False","hueco"
"711845753.528598","2023-07-23 16:11:38","Boulder","V1","False","hueco"
"711845753.528598","2023-07-23 16:16:01","Boulder","V0","False","hueco"
"711845753.528598","2023-07-23 16:18:16","Boulder","V1","False","hueco"
"711845753.528598","2023-07-23 16:32:27","Boulder","V5","True","hueco"
"711845753.528598","2023-07-23 16:32:30","Boulder","V4","True","hueco"
"711845753.528598","2023-07-23 16:32:33","Boulder","V4","True","hueco"
"711845753.528598","2023-07-23 16:38:15","Boulder","V5","True","hueco"
"711845753.528598","2023-07-23 16:40:01","Boulder","V5","True","hueco"
"711845753.528598","2023-07-23 16:42:37","Boulder","V5","False","hueco"
"711845753.528598","2023-07-23 16:53:23","Boulder","V5","True","hueco"
"711845753.528598","2023-07-23 16:53:36","Boulder","V5","True","hueco"
"711345647.245402","2023-07-17 21:04:20","Top Rope","5.10d","False","yds"
"711345647.245402","2023-07-17 21:16:35","Boulder","V3","False","hueco"
"711345647.245402","2023-07-17 21:18:45","Boulder","V2","False","hueco"
"711345647.245402","2023-07-17 21:23:09","Boulder","V3","False","hueco"
"711345647.245402","2023-07-17 21:26:24","Boulder","V4","False","hueco"
"711345647.245402","2023-07-17 21:29:05","Boulder","V5","True","hueco"
"711345647.245402","2023-07-17 21:31:11","Boulder","V5","True","hueco"
"711345647.245402","2023-07-17 21:33:12","Boulder","V5","True","hueco"
"711345647.245402","2023-07-17 21:38:05","Boulder","V4","False","hueco"
"711345647.245402","2023-07-17 21:39:09","Boulder","V4","True","hueco"
"711345647.245402","2023-07-17 21:41:37","Boulder","V4","True","hueco"
"711345647.245402","2023-07-17 21:42:27","Boulder","V3","False","hueco"
"711345647.245402","2023-07-17 21:45:16","Boulder","V4","False","hueco"
"711145146.374053","2023-07-15 13:19:49","Boulder","V1","False","hueco"
"711145146.374053","2023-07-15 13:21:19","Boulder","V1","False","hueco"
"711145146.374053","2023-07-15 13:27:55","Boulder","V0","False","hueco"
"711145146.374053","2023-07-15 13:27:58","Boulder","V0","False","hueco"
"711145146.374053","2023-07-15 13:44:46","Boulder","V0","True","hueco"
"711145146.374053","2023-07-15 13:48:10","Boulder","V0","False","hueco"
"711145146.374053","2023-07-15 13:55:13","Boulder","V1","True","hueco"
"711145146.374053","2023-07-15 14:00:26","Boulder","V0","False","hueco"
"711145146.374053","2023-07-15 14:06:13","Boulder","V0","False","hueco"
"711145146.374053","2023-07-15 14:09:14","Boulder","V1","True","hueco"
"711145146.374053","2023-07-15 14:12:24","Boulder","V3","True","hueco"
"711145146.374053","2023-07-15 14:16:29","Boulder","V3","True","hueco"
"711000209.846532","2023-07-13 21:09:16","Boulder","V1","False","hueco"
"711000209.846532","2023-07-13 21:10:52","Boulder","V1","False","hueco"
"711000209.846532","2023-07-13 21:12:01","Boulder","V3","False","hueco"
"711000209.846532","2023-07-13 21:16:34","Boulder","V2","False","hueco"
"711000209.846532","2023-07-13 21:21:41","Boulder","V3","False","hueco"
"711000209.846532","2023-07-13 21:22:27","Boulder","V2","False","hueco"
"711000209.846532","2023-07-13 21:26:19","Boulder","V2","False","hueco"
"711000209.846532","2023-07-13 21:32:32","Boulder","V4","True","hueco"
"711000209.846532","2023-07-13 21:33:53","Boulder","V4","True","hueco"
"711000209.846532","2023-07-13 21:36:22","Boulder","V4","True","hueco"
"711000209.846532","2023-07-13 21:38:24","Boulder","V4","True","hueco"
"711000209.846532","2023-07-13 21:39:48","Boulder","V3","True","hueco"
